203.328228999977;25.481997000053525;0
203.328228999977;20.481997000053525;0
208.328228999977;20.481997000053525;0
208.328228999977;15.481997000053525;0
213.328228999977;15.481997000053525;0
213.328228999977;20.481997000053525;0
218.328228999977;20.481997000053525;0
223.328228999977;20.481997000053525;0
223.328228999977;15.481997000053525;0
223.328228999977;10.481997000053525;0
223.328228999977;5.481997000053525;0
228.328228999977;5.481997000053525;0
228.328228999977;10.481997000053525;0
228.328228999977;15.481997000053525;0
233.328228999977;15.481997000053525;0
233.328228999977;20.481997000053525;0
233.328228999977;25.481997000053525;0
233.328228999977;30.481997000053525;0
233.328228999977;35.481997000053525;0
238.328228999977;35.481997000053525;0
238.328228999977;40.481997000053525;0
233.328228999977;40.481997000053525;0
233.328228999977;45.481997000053525;0
228.328228999977;45.481997000053525;0
223.328228999977;45.481997000053525;0
218.328228999977;45.481997000053525;0
218.328228999977;50.481997000053525;0
213.328228999977;50.481997000053525;0
213.328228999977;45.481997000053525;0
213.328228999977;40.481997000053525;0
208.328228999977;40.481997000053525;0
208.328228999977;35.481997000053525;0
208.328228999977;30.481997000053525;0
203.328228999977;30.481997000053525;0
213.328228999977;25.481997000053525;0
213.328228999977;30.481997000053525;0
213.328228999977;35.481997000053525;0
218.328228999977;35.481997000053525;0
218.328228999977;30.481997000053525;0
218.328228999977;25.481997000053525;0
213.328228999977;15.481997000053525;1
213.328228999977;10.481997000053525;1
218.328228999977;10.481997000053525;1
223.328228999977;10.481997000053525;1
223.328228999977;15.481997000053525;1
223.328228999977;20.481997000053525;1
218.328228999977;20.481997000053525;1
213.328228999977;20.481997000053525;1
218.328228999977;30.481997000053525;2
218.328228999977;25.481997000053525;2
213.328228999977;25.481997000053525;2
213.328228999977;30.481997000053525;2
213.328228999977;35.481997000053525;2
218.328228999977;35.481997000053525;2
218.328228999977;50.481997000053525;3
218.328228999977;45.481997000053525;3
223.328228999977;45.481997000053525;3
228.328228999977;45.481997000053525;3
233.328228999977;45.481997000053525;3
233.328228999977;40.481997000053525;3
238.328228999977;40.481997000053525;3
243.328228999977;40.481997000053525;3
243.328228999977;45.481997000053525;3
243.328228999977;50.481997000053525;3
238.328228999977;50.481997000053525;3
238.328228999977;55.481997000053525;3
233.328228999977;55.481997000053525;3
228.328228999977;55.481997000053525;3
228.328228999977;50.481997000053525;3
223.328228999977;50.481997000053525;3
